Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,Rented Bike Count
10.0,25.3,70.0,0.6,1386.0,19.4,0.7,0.0,0.0,Summer,No Holiday,Yes,826
19.0,1.6,35.0,1.0,1419.0,-12.2,0.0,0.0,0.0,,No Holiday,Yes,246
2.0,17.3,68.0,0.7,2000.0,11.3,0.0,0.0,0.0,Autumn,,No,0
20.0,-9.6,,2.6,2000.0,-22.5,0.0,0.0,0.0,Winter,No Holiday,Yes,193
6.0,-7.4,34.0,3.2,2000.0,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes,172
18.0,1.4,56.0,3.2,1932.0,-6.4,0.22,0.0,,Winter,Holiday,Yes,165
17.0,4.1,34.0,3.1,1810.0,-10.3,0.28,0.0,0.0,Winter,No Holiday,Yes,468
12.0,-1.3,17.0,1.5,1998.0,-23.2,2.28,0.0,0.0,Winter,Holiday,Yes,183
6.0,20.2,87.0,2.0,255.0,17.9,0.01,0.0,0.0,Summer,No Holiday,Yes,258
0.0,-9.3,45.0,0.7,1976.0,-19.0,0.0,0.0,0.0,Winter,No Holiday,Yes,80
14.0,10.3,14.0,1.1,1880.0,-16.1,1.7,0.0,0.0,Autumn,No Holiday,Yes,675
22.0,7.2,60.0,1.4,1928.0,0.0,0.0,,0.0,Spring,No Holiday,Yes,147
8.0,5.7,57.0,2.5,458.0,-2.1,0.04,0.0,0.0,Winter,No Holiday,Yes,816
1.0,8.3,91.0,0.1,282.0,6.9,0.0,0.0,0.0,Spring,No Holiday,Yes,118
16.0,12.2,24.0,2.8,1655.0,-7.8,1.98,0.0,0.0,Spring,No Holiday,Yes,901
16.0,4.4,33.0,1.6,1963.0,-10.5,0.4,0.0,0.0,Winter,,Yes,546
9.0,21.1,72.0,,1982.0,15.8,0.52,0.0,0.0,Summer,No Holiday,Yes,575
13.0,27.2,32.0,1.7,,9.0,3.12,0.0,0.0,Autumn,No Holiday,Yes,1432
20.0,22.4,62.0,2.2,1041.0,14.7,0.05,0.0,0.0,Summer,No Holiday,Yes,2525
10.0,8.3,50.0,1.1,1364.0,-1.5,1.23,0.0,0.0,Autumn,No Holiday,Yes,683
23.0,-13.2,51.0,1.5,1972.0,-21.2,0.0,,0.0,Winter,No Holiday,Yes,119
19.0,0.0,77.0,1.7,2000.0,-3.5,0.0,0.0,0.0,Winter,No Holiday,Yes,600
6.0,8.3,35.0,0.3,2000.0,-6.2,0.0,0.0,0.0,Spring,No Holiday,Yes,368
12.0,27.5,43.0,1.4,1959.0,13.7,2.75,0.0,0.0,Autumn,No Holiday,Yes,1075
20.0,-14.3,37.0,1.3,2000.0,-25.8,0.0,0.0,0.7,Winter,No Holiday,Yes,125
6.0,3.4,86.0,2.5,278.0,1.2,0.0,1.0,0.0,Winter,No Holiday,Yes,13
1.0,11.2,57.0,1.6,1533.0,2.9,0.0,0.0,0.0,Spring,No Holiday,Yes,554
3.0,28.6,81.0,1.1,1105.0,25.0,0.0,0.0,0.0,Summer,No Holiday,Yes,219
15.0,10.1,24.0,1.8,1839.0,-9.6,2.12,0.0,0.0,Spring,No Holiday,Yes,616
0.0,24.2,77.0,1.8,1365.0,19.9,0.0,0.0,,Summer,No Holiday,Yes,1078
3.0,19.6,68.0,1.7,1260.0,13.5,0.0,0.0,0.0,Summer,Holiday,Yes,562
3.0,7.6,66.0,0.9,1432.0,1.6,0.0,0.0,0.0,Autumn,No Holiday,,296
11.0,23.1,30.0,2.5,1896.0,4.5,3.01,0.0,0.0,Spring,No Holiday,Yes,959
9.0,3.8,58.0,2.0,1785.0,-3.7,0.49,0.0,0.0,Spring,No Holiday,Yes,566
1.0,-2.3,71.0,3.2,,-6.8,0.0,0.0,0.0,Winter,No Holiday,Yes,184
11.0,2.3,69.0,1.7,628.0,-2.8,0.63,0.0,0.6,Winter,No Holiday,Yes,333
17.0,18.6,22.0,3.7,1978.0,-3.5,1.72,0.0,0.0,Spring,No Holiday,Yes,1664
7.0,22.0,49.0,1.7,2000.0,10.7,0.23,0.0,0.0,Summer,No Holiday,Yes,1271
6.0,-4.5,51.0,,2000.0,-13.1,0.0,0.0,0.0,Winter,Holiday,Yes,65
6.0,14.6,81.0,1.0,2000.0,11.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,290
14.0,27.0,52.0,2.1,2000.0,16.2,2.51,0.0,0.0,Summer,No Holiday,Yes,1209
,6.6,62.0,0.8,522.0,-0.1,0.05,0.0,0.0,Winter,No Holiday,Yes,897
10.0,0.1,53.0,5.3,1022.0,-8.3,1.12,0.0,0.0,Spring,Holiday,Yes,191
15.0,4.3,22.0,1.3,1837.0,-15.6,2.48,0.0,0.0,Spring,No Holiday,Yes,463
4.0,-3.6,91.0,1.2,241.0,-4.8,0.0,0.0,2.2,Winter,No Holiday,Yes,58
21.0,6.0,79.0,2.7,,2.6,0.0,0.0,0.0,,No Holiday,Yes,321
19.0,20.3,81.0,1.0,2000.0,16.9,0.02,0.0,0.0,Autumn,No Holiday,,1720
22.0,,87.0,0.9,1802.0,-0.7,0.0,0.0,0.0,Spring,No Holiday,Yes,320
6.0,-17.4,40.0,1.6,2000.0,-27.7,0.0,0.0,0.5,Winter,No Holiday,Yes,64
10.0,15.7,58.0,1.3,1980.0,7.4,0.69,0.0,0.0,Spring,No Holiday,Yes,552
0.0,28.9,66.0,2.2,2000.0,21.9,0.0,0.0,0.0,Summer,No Holiday,Yes,939
2.0,28.6,80.0,1.2,1163.0,24.8,0.0,0.0,0.0,Summer,No Holiday,Yes,309
18.0,24.8,41.0,0.5,2000.0,10.6,0.33,0.0,0.0,Autumn,No Holiday,Yes,2397
1.0,-15.3,34.0,1.7,2000.0,-27.6,0.0,0.0,0.5,Winter,No Holiday,Yes,93
21.0,7.6,55.0,2.0,2000.0,-0.8,,0.0,0.0,Autumn,No Holiday,Yes,1147
16.0,5.8,39.0,2.6,1489.0,-7.1,0.1,0.0,0.0,Autumn,No Holiday,Yes,748
14.0,35.8,49.0,2.8,1264.0,23.4,2.4,0.0,0.0,Summer,No Holiday,Yes,649
1.0,6.4,82.0,1.2,186.0,3.5,0.0,0.0,0.0,Spring,No Holiday,Yes,267
18.0,5.2,62.0,2.9,503.0,-1.5,0.01,0.0,0.0,Winter,No Holiday,Yes,501
22.0,32.1,47.0,2.0,2000.0,,0.0,0.0,0.0,Summer,No Holiday,Yes,1556
1.0,-4.1,49.0,0.6,2000.0,-13.2,0.0,0.0,0.0,Winter,No Holiday,Yes,296
18.0,16.7,96.0,1.6,1461.0,16.0,0.03,1.0,0.0,Autumn,No Holiday,Yes,74
6.0,15.5,0.0,0.5,1691.0,10.4,0.06,0.0,0.0,Spring,Holiday,Yes,277
13.0,10.8,44.0,,935.0,-0.9,1.01,0.0,0.0,Autumn,No Holiday,Yes,785
16.0,-3.2,23.0,2.7,2000.0,-21.4,0.57,0.0,0.0,,No Holiday,Yes,269
18.0,4.1,46.0,2.7,2000.0,-6.5,0.01,0.0,0.0,Autumn,No Holiday,Yes,1591
8.0,10.4,63.0,0.6,1367.0,3.6,0.19,0.0,0.0,Autumn,No Holiday,Yes,2134
10.0,5.4,64.0,1.6,637.0,-0.8,1.7,0.0,0.0,Spring,No Holiday,Yes,461
20.0,3.5,55.0,1.0,1100.0,-4.7,0.0,0.0,0.0,Winter,No Holiday,Yes,210
4.0,22.5,89.0,0.7,444.0,20.5,0.0,0.3,0.0,Autumn,No Holiday,Yes,188
5.0,11.9,84.0,1.5,358.0,9.2,0.0,0.0,0.0,Spring,No Holiday,,223
23.0,17.1,37.0,1.3,2000.0,2.2,0.0,0.0,0.0,Spring,No Holiday,Yes,1169
16.0,10.6,35.0,3.3,2000.0,-4.2,1.02,0.0,0.0,Autumn,No Holiday,Yes,1308
14.0,9.7,34.0,1.9,1786.0,-5.4,0.8,0.0,0.0,Autumn,No Holiday,Yes,969
16.0,19.1,54.0,3.2,542.0,9.5,0.94,0.0,0.0,Spring,,Yes,1496
19.0,27.4,29.0,2.4,2000.0,7.7,0.5,0.0,0.0,Summer,No Holiday,Yes,2514
,30.0,56.0,0.9,2000.0,20.2,0.54,0.0,0.0,Summer,No Holiday,Yes,1889
11.0,5.9,51.0,0.7,1866.0,-3.4,0.91,0.0,0.0,Spring,No Holiday,Yes,444
15.0,21.5,97.0,0.6,311.0,20.9,0.21,4.5,0.0,Summer,No Holiday,Yes,65
15.0,32.9,45.0,1.9,1877.0,19.3,1.84,0.0,0.0,Summer,No Holiday,Yes,992
8.0,0.4,96.0,3.1,33.0,-0.1,0.0,0.0,4.0,Autumn,No Holiday,Yes,33
5.0,-11.5,58.0,1.1,1923.0,-18.1,0.0,0.0,0.0,Winter,No Holiday,Yes,68
6.0,20.6,98.0,0.7,626.0,20.2,0.0,1.0,,Summer,No Holiday,Yes,47
20.0,-2.8,40.0,1.5,1593.0,,0.0,0.0,0.0,Winter,No Holiday,Yes,277
5.0,5.4,97.0,1.5,38.0,4.9,0.0,0.0,0.0,Spring,No Holiday,Yes,98
1.0,23.1,66.0,1.6,2000.0,16.3,0.0,0.0,0.0,Summer,No Holiday,Yes,839
21.0,2.6,39.0,0.3,1968.0,-9.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,694
6.0,8.6,96.0,0.7,224.0,7.9,0.0,0.2,0.0,Spring,No Holiday,Yes,20
22.0,19.8,,1.2,2000.0,9.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,1796
10.0,25.1,73.0,0.9,358.0,19.9,0.66,0.0,0.0,Summer,No Holiday,Yes,933
16.0,19.1,31.0,2.1,1960.0,1.5,1.27,0.0,0.0,Autumn,No Holiday,Yes,2097
16.0,-1.1,24.0,3.4,2000.0,-19.1,0.56,0.0,0.0,Winter,No Holiday,Yes,401
15.0,19.6,44.0,2.4,1885.0,7.0,0.47,0.2,0.0,Spring,No Holiday,Yes,234
8.0,-9.7,65.0,0.8,1508.0,-15.0,0.02,0.0,0.0,Winter,No Holiday,Yes,507
0.0,25.3,53.0,2.4,2000.0,15.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1100
5.0,-9.0,56.0,0.4,1678.0,-16.1,0.0,0.0,,Winter,No Holiday,Yes,39
2.0,3.3,73.0,1.2,288.0,-1.0,0.0,0.0,0.0,Winter,,Yes,137
21.0,24.7,61.0,1.6,2000.0,,0.0,0.0,0.0,Autumn,No Holiday,,1259
23.0,15.9,83.0,0.6,,,,0.0,0.0,Spring,No Holiday,Yes,1016
8.0,13.7,54.0,2.4,1960.0,4.5,0.39,0.0,0.0,Autumn,No Holiday,Yes,2101
11.0,27.5,31.0,1.9,1841.0,8.8,2.7,0.0,0.0,Summer,No Holiday,Yes,1229
14.0,11.0,41.0,1.1,763.0,-1.7,0.81,0.0,0.0,Spring,No Holiday,Yes,993
15.0,29.6,40.0,2.5,1546.0,14.5,1.96,0.0,0.0,Summer,No Holiday,Yes,1890
3.0,-2.0,60.0,0.5,474.0,-8.7,0.0,0.0,0.0,Winter,No Holiday,Yes,107
14.0,-5.3,37.0,5.3,2000.0,-17.7,1.05,0.0,0.3,Winter,No Holiday,Yes,177
21.0,18.9,43.0,2.0,2000.0,6.0,0.0,0.0,,Autumn,No Holiday,Yes,1529
15.0,30.2,62.0,2.4,1806.0,22.1,1.91,0.0,0.0,Summer,No Holiday,Yes,1094
22.0,20.8,71.0,2.1,800.0,15.3,0.0,0.0,0.0,Summer,No Holiday,Yes,2096
12.0,20.5,31.0,2.6,1299.0,2.7,2.79,0.0,0.0,Spring,No Holiday,Yes,1375
21.0,28.0,69.0,1.8,1140.0,21.7,0.0,0.0,0.0,Summer,No Holiday,Yes,2188
17.0,11.9,,0.7,269.0,11.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,30
22.0,16.7,28.0,1.0,1996.0,-1.9,0.0,0.0,0.0,Spring,No Holiday,Yes,1292
10.0,26.1,81.0,1.5,860.0,22.5,1.05,0.0,0.0,Summer,No Holiday,Yes,589
5.0,6.0,72.0,1.3,2000.0,1.3,,0.0,0.0,Autumn,No Holiday,Yes,183
22.0,25.0,59.0,0.6,742.0,16.4,0.0,0.0,0.0,Spring,No Holiday,Yes,1640
8.0,14.8,51.0,1.1,2000.0,4.7,0.59,0.0,0.0,Autumn,No Holiday,Yes,2129
5.0,3.2,27.0,1.6,2000.0,-14.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,95
3.0,22.3,96.0,1.2,290.0,21.6,0.0,0.1,0.0,Summer,No Holiday,Yes,227
16.0,22.2,97.0,1.1,1745.0,21.6,0.25,1.0,0.0,Summer,No Holiday,Yes,41
2.0,6.9,87.0,0.7,822.0,4.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,129
4.0,-2.3,47.0,0.7,984.0,-12.1,0.0,0.0,0.0,Winter,No Holiday,Yes,73
0.0,-1.4,28.0,3.4,1990.0,-17.6,0.0,0.0,0.0,Winter,No Holiday,Yes,171
0.0,23.9,75.0,1.7,1192.0,19.1,0.0,0.0,0.0,Summer,No Holiday,Yes,861
2.0,-2.7,72.0,0.9,990.0,-7.0,0.0,0.0,2.6,Winter,No Holiday,Yes,93
13.0,12.6,87.0,2.3,539.0,10.4,0.13,1.5,0.0,Autumn,No Holiday,Yes,18
3.0,29.7,52.0,1.4,2000.0,18.7,0.0,0.0,0.0,Summer,No Holiday,Yes,304
23.0,24.2,94.0,0.9,1808.0,23.1,0.0,1.0,0.0,Summer,No Holiday,Yes,198
2.0,11.1,56.0,1.4,2000.0,2.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,265
8.0,24.1,78.0,2.0,1133.0,20.0,0.34,0.0,0.0,Summer,No Holiday,Yes,721
0.0,,,1.1,614.0,-3.9,0.0,0.0,0.0,Winter,No Holiday,Yes,266
1.0,2.1,44.0,0.9,1107.0,-8.9,0.0,0.0,0.0,Winter,No Holiday,Yes,213
0.0,16.4,72.0,0.8,1046.0,11.3,0.0,0.0,0.0,Spring,No Holiday,Yes,712
21.0,21.2,88.0,1.7,373.0,19.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,1146
6.0,7.9,86.0,2.0,1070.0,5.6,0.01,0.0,0.0,Spring,No Holiday,Yes,469
10.0,14.7,61.0,2.0,945.0,7.2,0.64,0.0,0.0,Spring,No Holiday,Yes,566
15.0,32.0,53.0,2.1,1992.0,21.2,1.57,0.0,0.0,Summer,No Holiday,Yes,837
23.0,20.7,52.0,1.4,2000.0,10.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,1142
12.0,9.6,39.0,1.8,1982.0,,2.09,0.0,0.0,Spring,No Holiday,Yes,550
18.0,35.8,35.0,1.3,2000.0,17.9,1.21,0.0,0.0,Summer,No Holiday,Yes,1141
1.0,24.5,68.0,0.5,2000.0,18.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,524
1.0,18.9,77.0,0.7,1987.0,14.7,0.0,0.0,,Summer,No Holiday,Yes,1088
11.0,4.6,37.0,1.6,1309.0,-8.8,1.95,0.0,0.0,Winter,No Holiday,,356
13.0,3.9,36.0,2.0,1702.0,-9.8,1.13,0.0,0.0,Winter,No Holiday,Yes,431
2.0,-5.1,47.0,0.9,1460.0,-14.6,0.0,0.0,0.0,Winter,No Holiday,Yes,107
8.0,6.3,81.0,0.8,365.0,3.2,0.11,0.0,0.0,Autumn,No Holiday,Yes,395
20.0,33.3,50.0,2.3,1706.0,21.4,0.1,0.0,0.0,Summer,No Holiday,Yes,1688
21.0,13.3,56.0,1.1,2000.0,4.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,1457
3.0,10.8,88.0,1.0,145.0,8.8,0.0,0.5,0.0,Autumn,No Holiday,Yes,40
19.0,5.3,67.0,2.6,1314.0,-0.3,0.02,,0.0,Spring,No Holiday,Yes,573
,2.4,79.0,1.9,1995.0,-0.8,0.37,0.0,0.0,Spring,No Holiday,,241
1.0,10.0,23.0,0.7,2000.0,-10.2,0.0,0.0,0.0,Spring,No Holiday,Yes,432
2.0,20.5,,1.1,994.0,16.1,0.0,0.0,0.0,Summer,No Holiday,Yes,755
14.0,25.2,43.0,3.2,1981.0,11.7,2.59,0.0,0.0,Autumn,No Holiday,Yes,1187
3.0,27.6,80.0,1.6,929.0,23.8,0.0,0.0,0.0,,No Holiday,Yes,371
23.0,10.6,62.0,2.1,1694.0,3.6,0.0,0.0,0.0,Spring,No Holiday,Yes,832
11.0,6.3,41.0,1.3,1519.0,-6.0,2.12,0.0,0.0,Spring,No Holiday,Yes,475
9.0,18.3,58.0,1.4,1958.0,9.8,1.24,0.0,0.0,Autumn,No Holiday,,1076
17.0,-1.3,26.0,5.3,2000.0,-18.3,0.18,0.0,0.0,Winter,No Holiday,Yes,515
20.0,-5.9,34.0,0.9,2000.0,-19.2,0.0,0.0,0.0,Winter,No Holiday,Yes,262
8.0,21.4,65.0,1.9,821.0,14.5,1.15,0.0,0.0,Summer,No Holiday,Yes,2370
10.0,27.6,71.0,1.6,1870.0,21.8,2.14,0.0,0.0,Summer,No Holiday,Yes,818
17.0,15.0,22.0,2.5,1946.0,-6.5,0.96,0.0,0.0,Spring,No Holiday,Yes,1197
7.0,,51.0,0.5,1987.0,-16.4,0.0,0.0,0.0,Winter,No Holiday,Yes,302
2.0,24.5,96.0,0.5,476.0,23.8,0.0,0.0,0.0,Summer,No Holiday,Yes,236
14.0,27.8,37.0,1.4,1983.0,11.7,2.67,0.0,0.0,Autumn,No Holiday,Yes,1064
13.0,33.0,55.0,1.0,1967.0,22.7,1.49,0.0,0.0,Summer,No Holiday,Yes,662
21.0,11.0,34.0,2.1,2000.0,-4.2,0.0,0.0,0.0,Spring,No Holiday,No,0
14.0,15.1,71.0,0.9,973.0,9.8,1.62,,,Autumn,No Holiday,Yes,837
,30.6,50.0,2.3,1631.0,18.9,0.0,0.0,0.0,Summer,No Holiday,Yes,792
21.0,-14.1,36.0,1.8,1869.0,-25.9,,0.0,0.3,Winter,No Holiday,Yes,130
,2.0,69.0,1.0,257.0,-3.1,0.32,0.0,0.0,Winter,No Holiday,Yes,237
,29.4,30.0,2.0,882.0,10.0,2.82,0.0,0.0,Spring,No Holiday,Yes,1575
17.0,0.3,27.0,2.6,2000.0,-16.5,,0.0,0.0,Winter,No Holiday,,373
10.0,0.8,60.0,2.9,497.0,-6.0,0.71,0.0,0.0,Winter,No Holiday,Yes,259
16.0,10.3,34.0,3.8,1850.0,-4.9,,0.0,0.0,Spring,No Holiday,Yes,752
21.0,13.7,79.0,2.0,1035.0,10.1,0.0,0.0,0.0,Spring,No Holiday,Yes,982
8.0,28.7,86.0,1.4,532.0,26.1,0.32,0.5,,,No Holiday,Yes,797
20.0,2.7,96.0,1.5,1479.0,,0.0,0.0,0.0,Winter,No Holiday,Yes,8
6.0,10.3,70.0,1.2,555.0,5.0,0.0,0.0,0.0,Spring,No Holiday,Yes,284
10.0,-5.3,44.0,2.8,1516.0,-15.6,0.63,0.0,0.0,Winter,No Holiday,Yes,261
10.0,,89.0,0.4,1365.0,6.4,0.39,0.0,0.0,Autumn,No Holiday,Yes,330
19.0,21.7,38.0,2.1,1857.0,6.7,0.27,0.0,0.0,Spring,No Holiday,Yes,2207
4.0,-5.4,81.0,0.7,270.0,-8.1,0.0,,0.7,Winter,No Holiday,Yes,29
2.0,13.9,56.0,2.4,2000.0,5.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,262
8.0,-4.6,86.0,1.2,508.0,-6.5,0.0,0.0,2.0,Winter,No Holiday,Yes,146
7.0,15.0,41.0,0.3,2000.0,1.8,0.12,0.0,0.0,Spring,No Holiday,Yes,278
12.0,13.2,31.0,,2000.0,-3.5,2.58,0.0,0.0,,No Holiday,Yes,967
14.0,29.5,62.0,2.7,1941.0,21.4,1.79,0.0,0.0,Summer,No Holiday,Yes,999
16.0,33.7,43.0,2.7,1890.0,19.3,2.55,0.0,0.0,Summer,No Holiday,Yes,1017
6.0,,50.0,1.0,2000.0,-8.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,369
8.0,7.0,78.0,0.9,656.0,3.4,0.56,0.0,,Spring,No Holiday,Yes,401
20.0,23.4,43.0,1.1,2000.0,10.0,0.01,0.0,0.0,Summer,No Holiday,Yes,2508
17.0,23.2,12.0,3.6,2000.0,-7.8,1.69,0.0,0.0,Spring,No Holiday,Yes,2032
22.0,5.0,75.0,2.2,1084.0,0.9,0.0,0.0,0.0,Spring,No Holiday,Yes,421
10.0,13.8,65.0,1.1,475.0,7.3,1.06,0.0,0.0,Autumn,No Holiday,Yes,735
20.0,-1.0,32.0,0.9,2000.0,-15.6,0.0,0.0,0.0,Winter,Holiday,Yes,161
1.0,4.3,87.0,0.5,221.0,2.3,0.0,0.0,0.0,Winter,No Holiday,Yes,186
16.0,33.5,57.0,2.8,,23.8,1.55,0.0,0.0,Summer,No Holiday,Yes,920
1.0,-6.3,57.0,0.4,1148.0,-13.4,0.0,0.0,0.0,Winter,No Holiday,Yes,241
9.0,26.5,82.0,2.7,815.0,23.1,0.57,0.0,0.0,Summer,No Holiday,Yes,982
0.0,0.5,34.0,0.4,1889.0,-13.5,0.0,0.0,0.0,Spring,No Holiday,Yes,218
8.0,1.8,67.0,0.7,1917.0,-3.6,0.19,0.0,0.0,Spring,No Holiday,Yes,1041
20.0,-1.1,43.0,1.5,2000.0,-12.1,0.0,0.0,0.0,Winter,No Holiday,Yes,356
13.0,19.4,26.0,1.1,1942.0,-0.6,2.45,0.0,0.0,Autumn,No Holiday,Yes,1585
16.0,26.4,34.0,2.5,1953.0,9.2,1.6,0.0,0.0,Autumn,No Holiday,No,0
18.0,23.9,96.0,,991.0,23.2,0.0,1.5,0.0,Summer,No Holiday,Yes,57
4.0,10.6,95.0,0.7,94.0,,0.0,0.0,0.0,Autumn,No Holiday,Yes,47
4.0,-7.1,56.0,1.8,1841.0,-14.4,0.0,0.0,1.6,Winter,No Holiday,Yes,37
18.0,3.5,22.0,0.9,,-16.2,0.43,0.0,0.0,Spring,No Holiday,Yes,854
3.0,16.6,74.0,0.4,402.0,11.9,0.0,0.0,0.0,Spring,No Holiday,Yes,241
8.0,21.7,89.0,0.5,2000.0,19.8,0.31,0.0,0.0,Summer,No Holiday,Yes,2017
7.0,9.5,86.0,0.6,293.0,7.2,0.0,0.0,0.0,Autumn,No Holiday,,309
19.0,13.4,62.0,1.6,740.0,6.2,0.0,0.0,0.0,Autumn,No Holiday,No,0
3.0,27.9,68.0,0.6,2000.0,21.4,0.0,,0.0,Summer,No Holiday,Yes,252
3.0,2.8,28.0,1.6,2000.0,-13.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,272
,14.5,97.0,2.2,179.0,14.0,0.0,3.5,0.0,Spring,No Holiday,Yes,15
22.0,,53.0,2.3,2000.0,20.5,0.0,0.0,0.0,Summer,No Holiday,,1351
15.0,17.0,28.0,3.5,1804.0,-1.6,2.9,0.0,0.0,Spring,No Holiday,No,0
0.0,8.2,61.0,1.3,2000.0,1.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,706
4.0,2.5,76.0,1.0,403.0,-1.3,0.0,0.0,0.0,Spring,No Holiday,Yes,66
1.0,2.6,67.0,2.7,1053.0,-2.9,0.0,0.0,,Spring,No Holiday,Yes,225
7.0,-10.1,38.0,2.3,2000.0,-21.7,0.0,0.0,0.0,Winter,No Holiday,Yes,262
7.0,-6.6,,0.5,1555.0,-14.8,0.0,0.0,0.0,Spring,No Holiday,Yes,401
5.0,16.3,67.0,0.8,2000.0,10.1,0.0,0.0,0.0,Autumn,,Yes,106
0.0,-3.6,33.0,1.7,2000.0,-17.5,0.0,0.0,0.0,Winter,No Holiday,Yes,99
13.0,9.8,33.0,1.8,1937.0,-5.7,2.3,0.0,0.0,Autumn,No Holiday,Yes,847
0.0,3.0,60.0,0.5,842.0,-4.0,0.0,,0.0,Winter,No Holiday,Yes,171
5.0,23.9,83.0,0.4,780.0,20.8,,0.0,0.0,Summer,No Holiday,Yes,327
0.0,19.0,57.0,1.6,2000.0,10.2,0.0,0.0,,Summer,No Holiday,Yes,1217
8.0,26.6,70.0,1.3,1062.0,20.6,1.01,0.0,0.0,Summer,No Holiday,Yes,1896
19.0,6.9,73.0,3.7,369.0,2.3,0.0,0.0,0.0,Winter,No Holiday,Yes,421
,,42.0,2.3,719.0,-7.4,0.72,0.0,0.0,Winter,No Holiday,Yes,301
19.0,30.9,68.0,3.3,1821.0,24.2,0.52,0.0,0.0,Summer,No Holiday,Yes,1411
22.0,-8.8,40.0,3.0,1985.0,-19.9,,0.0,,Winter,No Holiday,Yes,172
3.0,8.9,64.0,2.2,2000.0,,0.0,0.0,0.0,Spring,No Holiday,Yes,150
3.0,18.1,85.0,1.0,284.0,15.5,0.0,0.0,0.0,Spring,Holiday,Yes,343
2.0,1.2,64.0,0.9,1680.0,,0.0,0.0,0.0,Winter,No Holiday,Yes,129
13.0,27.1,66.0,2.6,1895.0,20.1,1.54,0.0,0.0,Summer,No Holiday,Yes,827
22.0,10.4,85.0,3.7,1671.0,7.9,0.0,0.0,0.0,Spring,No Holiday,Yes,299
2.0,16.5,58.0,0.3,1759.0,8.1,0.0,0.0,0.0,Spring,No Holiday,Yes,335
10.0,20.2,62.0,1.8,2000.0,12.6,0.82,0.0,0.0,Summer,No Holiday,Yes,942
15.0,22.8,95.0,1.6,294.0,21.9,0.11,0.5,0.0,Spring,No Holiday,Yes,186
4.0,22.6,95.0,0.4,,21.7,0.0,0.0,0.0,Summer,No Holiday,Yes,200
20.0,23.7,62.0,1.6,1402.0,15.9,0.0,0.4,0.0,Summer,No Holiday,Yes,246
4.0,24.0,70.0,1.2,2000.0,18.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,153
20.0,18.4,59.0,2.6,1476.0,10.2,0.04,0.0,0.0,Spring,No Holiday,Yes,2167
14.0,11.2,83.0,1.1,518.0,8.4,0.45,0.0,0.0,Spring,,Yes,475
13.0,23.3,45.0,1.8,684.0,10.6,2.96,0.0,0.0,Spring,No Holiday,Yes,1019
9.0,-1.5,47.0,4.2,1888.0,-11.3,0.22,0.0,0.0,Winter,No Holiday,Yes,509
5.0,16.6,0.0,0.9,1361.0,9.7,0.0,0.0,0.0,Spring,No Holiday,Yes,247
13.0,0.9,28.0,2.4,1895.0,-15.6,1.18,0.0,0.0,Winter,No Holiday,Yes,356
6.0,17.8,58.0,1.1,2000.0,9.4,0.04,0.0,0.0,Summer,No Holiday,Yes,267
1.0,28.5,54.0,1.1,2000.0,18.2,0.0,0.0,0.0,Summer,No Holiday,Yes,575
20.0,-13.5,33.0,2.4,2000.0,-26.3,0.0,0.0,0.5,Winter,No Holiday,Yes,141
1.0,19.5,65.0,0.4,1662.0,12.7,0.0,0.0,0.0,Summer,No Holiday,Yes,776
3.0,14.2,62.0,1.4,583.0,7.0,0.0,0.0,0.0,Spring,No Holiday,Yes,307
8.0,,59.0,1.2,794.0,12.8,1.13,0.0,0.0,Summer,Holiday,Yes,799
15.0,3.0,27.0,2.9,,-14.2,0.78,0.0,0.0,,Holiday,Yes,344
10.0,5.1,27.0,1.2,1563.0,-12.4,1.54,0.0,0.0,Spring,No Holiday,Yes,354
5.0,27.4,78.0,0.8,1301.0,23.2,0.0,0.0,0.0,Summer,No Holiday,Yes,306
12.0,-14.4,30.0,2.7,1906.0,-28.2,1.17,0.0,0.5,Winter,No Holiday,Yes,111
5.0,,82.0,,2000.0,17.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,169
1.0,12.1,54.0,1.3,1820.0,3.0,0.0,0.0,0.0,Spring,No Holiday,Yes,716
17.0,28.7,71.0,2.9,1666.0,22.9,0.71,0.0,0.0,Summer,No Holiday,Yes,1923
